sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_0D5XCM8E	0.23890290829970642	0.8401079917456954	0.4374811121316047	0.5520018314925542	0.6019366574965812	0.6264356049960711
BS_6BGES4ZG	0.9061058136174382	0.2804837333223858	0.6826403935565227	0.614708618017667	0.19968142442854953	0.6214173889093747
BS_VWYA7FAH	0.44109456299394567	0.1414597691295952	0.4835904538479411	0.33091507808662574	0.45547858853884443	0.38129066987406735
BS_VZJ7403W	0.29492919901964276	0.7476748727770334	0.38962715343750326	0.5070341635300468	0.7601139121578959	0.37087831689679435
