sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_WAXJY4XQ	0.5188959536830361	0.8119323033503019	0.5511848316769254	0.6076317856707114	0.6176871216383938	0.49769462186728075
BS_M7HCF7DW	0.6750050997169235	0.5779737793913289	0.5100610357572102	0.39361673078547216	0.6163381437374149	0.47314618799026953
BS_A0DYVX9J	0.7500824836987302	0.7944353868668443	0.4476017328501204	0.4438854105556853	0.3157271497311843	0.3494223183116593
BS_H0QWRJE2	0.2060366039981291	0.06740687430919524	0.4048679516723765	0.5048833895317297	0.6362784657511259	0.5318642925946541
BS_49BQS7Z6	0.22170191592626004	0.21994405860005836	0.4927282515208556	0.27807422637623286	0.5010296940491803	0.4447272336168723
BS_4B0BAVTX	0.6827730320983731	0.6361912478620072	0.5000963116540077	0.5406457634134613	0.2071335816442945	0.591381829492831
BS_0C7VZC0A	0.52845437437658	0.3005822011421613	0.6274646795302657	0.6791360337662826	0.4868371393654568	0.48667996756383985
BS_84XCR9GG	0.6096623402050134	0.9134789712775383	0.5320137421248586	0.7442760853633241	0.46104621741101476	0.5394392621017546
BS_KP735TJ6	0.7294731177860887	0.5267067873699549	0.5578280480575991	0.5703084405226787	0.5697102550032059	0.5865697885979434
BS_RCCN63K6	0.6399310678121262	0.09607954618172372	0.6298891438202131	0.4005227827827306	0.5626087861751002	0.5296193821519909
BS_QB84TBA3	0.6879026579226413	0.9733334408638834	0.5421822436481198	0.48705979257803855	0.5909342174691505	0.47374326827918123
BS_FN07P04C	0.9965503238971691	0.01629897100512635	0.5498645350400105	0.6059532476840824	0.5679078165214609	0.47734938289011486
BS_VF5XWFXD	0.6947331864033777	0.7199837475090477	0.501874810555001	0.5353752405562335	0.466346277119461	0.5098146630031217
BS_S2TA8R29	0.4113601839167935	0.29040717029770885	0.5824489760417995	0.44825543746606156	0.5381940545890733	0.4988484656107635
BS_91VYM11A	0.25980577889078643	0.11263803324004558	0.43592954791894006	0.44738995397399867	0.3510143984383959	0.5360310242156341
BS_P0QF87WC	0.5877212937054305	0.8121340205835144	0.5700371818568498	0.36218747798976975	0.5114359711042462	0.5440010637651088
BS_SD8YBRBR	0.8206725779028218	0.24730487083488256	0.5204299769946368	0.38025219236712	0.4835786943041565	0.5626205425526839
BS_NNPEC7W1	0.48280470671923603	0.8295648180362166	0.3991194017295192	0.6449530948979281	0.1915930572156706	0.5064740650082509
BS_DS438CXE	0.4297434242862907	0.2678722847464589	0.3048542982939811	0.5791480440456636	0.6795148059572441	0.6120691390093719
BS_D29RPBSZ	0.6154010825961121	0.6399219387293655	0.5506952955781159	0.6928941475009194	0.6505405783499136	0.5054715454341685
BS_52C576HH	0.7891290664319444	0.1729684847688069	0.522277445384434	0.4209303389862747	0.37376371807217035	0.47306722409307633
BS_WKESC3XN	0.6476078619167964	0.5399024370548741	0.5507325160477706	0.5384018787350902	0.4115795448153952	0.4728447409945425
BS_VMQMGSJY	0.770328885708069	0.2697202641208502	0.6485660655334881	0.41750933642562	0.6781890735838166	0.5416640441551284
BS_9XVACXP0	0.7227037616250512	0.3317745762261624	0.39104922175919	0.642520237332236	0.6809098220724666	0.4143046340034046
BS_W60RQAKK	0.5767458346293198	0.8308865977663242	0.4881562613475013	0.6461322371353053	0.39178556539812015	0.48165748782522655
BS_V3Z3DB4N	0.42480900548318146	0.8100121899564957	0.4460188282464417	0.418112479644473	0.5664546300324999	0.4718299953109927
BS_AWH9757B	0.5298695668836482	0.4842671424565505	0.45539163918415143	0.3431512033457881	0.7058385435072266	0.40989437607080825
BS_MDBT7S5Z	0.5977504381378945	0.46995432397953796	0.5407609509998551	0.4227373756596131	0.7093502994237338	0.4557328899031481
BS_NR3P3GN2	0.4520455807600924	0.7076318555587067	0.5616057473617084	0.5067321575611731	0.361869124290773	0.5684649888861191
BS_PJ1T8CQR	0.31573736047179346	0.6755209370172877	0.5058450572743394	0.6349240251320232	0.747267334718278	0.46474100784190087
BS_ME6VQGG4	0.47511551241508126	0.8217211031720917	0.42260738680078697	0.5447731096163722	0.6448741262092976	0.4601764286422257
BS_1BJNPHMD	0.7413187642830187	0.004893685788488305	0.7654641077226554	0.39378770903690824	0.6365970781318739	0.5030930972413287
BS_ED8G98XT	0.7159407359830244	0.2678613423020946	0.5759766788785874	0.461958086182369	0.3202051468161379	0.5415536030187165
BS_9ZJT0CP0	0.8220497647975727	0.6881663619477357	0.6154638929463584	0.47700112923885135	0.6085777933263903	0.6563284959826562
BS_WHBEXD5H	0.6189035575764786	0.013040296144684915	0.605201313085803	0.3931608279757906	0.3682954711609863	0.5307066043970415
BS_TRPXB3AV	0.6601553438429226	0.9381346139298053	0.4182709205196788	0.2894022761648152	0.5053741972954036	0.5689588059177891
BS_4V42BXBT	0.5425192901121736	0.908666163952646	0.6259050140131782	0.6295981839588476	0.13598162535506184	0.4928779665658082
BS_96BNRT9G	0.7934801420613359	0.8750759264332671	0.6510823196336832	0.39362246493567987	0.6608405107000909	0.4034249481161183
BS_T2F48Z4E	0.6010294617215537	0.9234088752810445	0.7294960539291218	0.39824220422622886	0.45228660685747274	0.5549225523725604
BS_FYP2B298	0.42533079649247335	0.8691753632035303	0.329993704852266	0.5504959129855578	0.510753818282042	0.5687499189917096
BS_RZBFH1QF	0.5971120478267385	0.7291132219721648	0.547221845022903	0.6052087555227094	0.43295296924194693	0.5725449273181579
BS_91FSYZDH	0.41251065695792477	0.059496111301730555	0.6000746971322567	0.6657785841794758	0.5630856952516583	0.5092440573597139
BS_SB12W1XT	0.9935307733971187	0.016014360457744098	0.9585088037412918	0.5555622825580834	0.6691756433953935	0.44845833619733394
BS_XQ5SFW35	0.48391257319206965	0.24098416947629925	0.5430502124727401	0.4677004248802416	0.3524274445359726	0.2568237971332007
BS_TJTEF70D	0.23977558735956278	0.38240984356598023	0.4197522786046449	0.7289998828025409	0.6911936333987857	0.4483208427745629
BS_1EBQ3T20	0.6792953303545642	0.3550810252682533	0.4875992101843562	0.44904127137517574	0.4382843625522063	0.4790033616423868
BS_8E8JKP01	0.5509657653000483	0.8655804597675264	0.33278173565463887	0.7005968250610254	0.7050286666232323	0.47610929290982484
BS_0C00AYTE	0.30394304122364535	0.5624382691607659	0.49435976990054625	0.46110836229173074	0.604319615735962	0.5875589537656174
BS_0XHT9W4Q	0.30271117546679377	0.580004957079854	0.46363362899283456	0.4591040437546897	0.2523572153151893	0.507410281180297
BS_67V4F080	0.32240117305429977	0.5187057192138012	0.5251596329083908	0.5332587935693255	0.5820218116509621	0.5783072436858342
C3N-02783	0.42136504169645617	0.203677849758635	0.5143100376201823	0.6237478535972094	0.6151434612079495	0.4733840892865207
C3N-03473	0.589546931286206	0.6975722410357801	0.5129299719312073	0.4866463676628795	0.27403782305154334	0.47838488221315995
C3N-03088	0.5664468697703776	0.3048482560958551	0.48840925988659534	0.6126211153676558	0.5350237965504984	0.4207489706679345
C3L-02984	0.26462943803332994	0.7907848070272628	0.3497044352217762	0.5562269877690219	0.5113752371204309	0.5454786854366966
C3N-01364	0.48802909973038966	0.022785251998098405	0.4794961184313764	0.346608652300409	0.4314473036001945	0.5822423556982446
C3N-03184	0.4464480828470621	0.6073254105336965	0.4527307443335472	0.5361758589092925	0.6162576792851991	0.49586749454846674
C3N-02784	0.3778670886114993	0.713060198055712	0.5230982470166675	0.5467834331165259	0.7128617601234317	0.4094642222443226
C3L-03400	0.3513306884115514	0.6844249960715072	0.49120094003403647	0.5477738082973699	0.29485808584163437	0.5163883025081346
C3N-00663	0.40204868000591293	0.7646816420758238	0.48253282657876406	0.351898291596952	0.4372530576631963	0.436078691250095
C3N-02786	0.6609625872875248	0.7831786580331853	0.6108903994716792	0.40975044223767854	0.5234875947119106	0.5138282068291418
C3L-01142	0.4670001959068032	0.14693883391165788	0.46170936059848333	0.5168059425864804	0.5528710202625208	0.5482269917570737
C3L-02708	0.5325845783676947	0.7552807933180259	0.3741815158957461	0.3358332534029447	0.6659982108678947	0.6541302203679799
C3L-03390	0.5499645437671378	0.4979258215103846	0.4681549495315866	0.4997228611293407	0.55189859623351	0.3824603989128944
C3N-01798	0.34647820864679124	0.6231782820813969	0.493761807930222	0.5598431572973857	0.46571702668401627	0.5432300261294648
C3L-00674	0.3695250016668068	0.4592654855356859	0.46134890255178745	0.38278428409199505	0.18419664329773142	0.5435904916068506
C3L-01049	0.7004846514508969	0.8126796507786718	0.5300491357527186	0.37353118291098913	0.6108581440374696	0.4610892219293351
C3N-01851	0.46159895485412744	0.49629474510535454	0.4895169078960133	0.5552604242606567	0.54835913899608	0.47049673472189046
C3N-02782	0.3613648860908284	0.30770152781410437	0.4591582985222865	0.7810492946988642	0.34233600799824476	0.5188206558369051
C3N-03182	0.39122412159540804	0.6867682876294157	0.5997279500637802	0.5758934522409058	0.54757488250784	0.40134911555672453
C3L-01149	0.3590756691656684	0.408330584293462	0.38554482645958044	0.341065838662917	0.7532956564846549	0.5694960454250314
C3L-01887	0.4303335267610695	0.5295659827876981	0.45042686894910594	0.5075648693618038	0.5358879998036775	0.4600378814663346
C3N-01814	0.399420880556095	0.477246747251076	0.5718444191356243	0.3032702802021442	0.6162996439344619	0.7172696230084497
C3N-00661	0.4680678348398013	0.3458521231193639	0.4843243679700747	0.6245934185943912	0.519213328130717	0.5108903667096643
C3N-01517	0.3564635376617076	0.5454664837385929	0.466154620782147	0.29648780483580794	0.19504667638094214	0.5114274033855997
C3L-01046	0.5103588688067602	0.4197390651000624	0.491128673389266	0.5021610788229588	0.23954301523454294	0.5372769761017142
C3L-02465	0.47179164709665616	0.32141606004772894	0.54093383242559	0.5810640086069262	0.4908437314989219	0.48800270318411637
C3L-03392	0.3271494578979352	0.17638534755691906	0.5107945855200335	0.4661585158439949	0.49213432683874264	0.4917533756117267
C3L-01154	0.4248551502423291	0.34819287089906586	0.47478209966688384	0.6019416312932747	0.4641982707224311	0.4635176869812222
C3L-02041	0.37150114036668613	0.8581112077264663	0.449551988529232	0.43824882865394743	0.5729060526506259	0.47890811631579905
C3L-02900	0.29873125778045106	0.8330555728527324	0.3823942814753718	0.49684088990844794	0.5684653726965601	0.5037739062860379
C3N-01816	0.4290163900479603	0.2603598138195937	0.6743582261715373	0.4740486841062459	0.3701825624088627	0.7499227374946831
C3N-02181	0.4488891423550421	0.6514800597638147	0.5170374345566762	0.508681164783172	0.47844786486831775	0.43117524419477105
C3N-02186	0.3655503299642238	0.6026343676592568	0.4594400016741981	0.3472944216298874	0.51961875692474	0.6280060660133701
C3N-02190	0.46303837316418145	0.3200318464616754	0.6100207697434381	0.3618809316366466	0.6358427089634391	0.42205280184046684
C3N-02769	0.373033965740235	0.31143660499633424	0.4700547957815518	0.5703198315504479	0.6700068550047109	0.4362655936480088
C3N-03180	0.39830452264315935	0.4552793282579373	0.4873810175888127	0.6779285180512067	0.6203764885168976	0.49503735123645715
C3N-03183	0.3133488812232877	0.43957908566132115	0.48466331925830214	0.5182165979804667	0.6333896793433765	0.45798365071814895
C3L-02704	0.3289763614732804	0.30183449797787754	0.48147144747287507	0.60990156108899	0.4447985802145447	0.6296553555543045
C3N-03186	0.3944352452954584	0.4398665402303564	0.5026934101935927	0.61472107068269	0.6786228973379579	0.3935213732221954
C3N-03188	0.395401561572861	0.5593242400470687	0.47591038815911185	0.48449702718433924	0.5036978864665642	0.5257862083439412
C3L-01156	0.4547898536802953	0.4967218156693652	0.4435525295640549	0.5693191881407839	0.5398894470189567	0.4244234875960293
C3L-03407	0.40141974905984756	0.40118649001249646	0.5177184387537545	0.5966450755808131	0.5637159248932456	0.5611686011833588
C3N-01369	0.5999363528244657	0.44797599936700133	0.5548620944718061	0.37671665970358975	0.43024457548845685	0.4541013710801411
C3L-00104	0.2410851554776077	0.6674527596783065	0.44025964329672085	0.5093033388447676	0.46933540818499947	0.5007646296528115
C3L-02542	0.3683833833873031	0.7084970271964119	0.436039604774804	0.5667778011556518	0.736596837538406	0.49203043620970804
C3L-02707	0.45370141030912786	0.3924716972150938	0.41346471979338295	0.38371388794192224	0.6530500997279609	0.42479866285568285
C3L-02970	0.39456291529205617	0.7972479880236258	0.4359560609281157	0.48716002294121724	0.3652559781300156	0.5703971126171186
C3L-00365	0.34196600760481216	0.7858699864449493	0.46417449456423	0.7721851737052484	0.4417988360080728	0.5926562666492806
C3L-01043	0.39406534971781376	0.5437179709234671	0.47362655046341257	0.4895372884543383	0.6028616648263926	0.3972220143311093
C3L-01146	0.47240950870880816	0.3176389325375654	0.5158479206595382	0.6512246768476224	0.39699697878204737	0.439505102481664
C3L-03405	0.46785935358964664	0.2742134211761724	0.4110911542166324	0.8060751384934985	0.23164336811742817	0.6323313702375444
C3N-01852	0.5282975863126237	0.41115582601487244	0.4709061463177294	0.47530308021547757	0.45130180433388517	0.5372340551507993
C3N-02188	0.3093494882708401	0.28255478167456854	0.4689387410951014	0.5642443067078893	0.3058918187196958	0.5624174330413247
C3L-01048	0.3924270161121326	0.7086515477363408	0.4042365187342678	0.5799570318469817	0.7140359897135653	0.5675484523660795
C3L-02705	0.5098123538417613	0.4310785004005862	0.41286180586351184	0.38669176649040277	0.3276680249843782	0.4266098911537452
C3L-03968	0.6670367660445728	0.7791521011503857	0.38746734876033917	0.5229490909309721	0.40338676244640903	0.38681431100417984
C3N-01192	0.34750688671291885	0.3709331092966109	0.5624093375005781	0.4755245985564072	0.5330515679748087	0.4724324858562633
C3N-01818	0.3956360276568457	0.6380099011547717	0.5202139061341704	0.4099539240234648	0.4477685751344535	0.47058894673501755
C3L-03266	0.3526913202569366	0.5372005117158017	0.48470976065512594	0.3181305079535164	0.5302855482737492	0.5106163277933683
C3N-02185	0.3514538712339062	0.7320766556877484	0.4899657717553313	0.48052052623870917	0.5139746687113678	0.47990014333724634
C3L-03681	0.3962108802746271	0.13969447449746678	0.549657678889721	0.346648244341557	0.6924080424988069	0.5807930478605593
C3L-04084	0.4806629673376301	0.42332663561720385	0.4212499282798437	0.7219857148892113	0.608106187142243	0.4429094491156926
C3N-01366	0.35807332664789526	0.5275431440199682	0.404681470871756	0.4637439923867087	0.4294814113950643	0.4247931142360077
C3N-02183	0.7152402712345828	0.3900077029734855	0.539084478451415	0.37486650616983763	0.3651099907763947	0.4602633467583733
C3L-03748	0.44390287224334973	0.3277750977884001	0.4935949008684342	0.47734300971951965	0.5266374066005567	0.6121588207693156
C3N-01334	0.40334786946251266	0.3447473985911126	0.5016623268041307	0.4773648951192008	0.6942655824817958	0.2983909513304598
C3N-02788	0.3356777764876072	0.8097022881309855	0.4052676486908955	0.4862355861696698	0.6572198274697566	0.4886128766763534
C3N-00665	0.32453285739795107	0.3451352479112637	0.48713872827069254	0.5558972666500503	0.2793111949800901	0.43159453062620373
C3N-01368	0.34639422024893063	0.35960357001367504	0.45134414152305685	0.4143997072228497	0.4380832103564976	0.50070927828192
C3N-02256	0.33578279042612813	0.7586424692959118	0.48210698391593204	0.579235098996309	0.7074464462603326	0.5485235123886908
C3N-03070	0.4005496843711266	0.764236532540302	0.3913553900757611	0.5208502600307464	0.744184203471544	0.48199428433864716
C3L-01061	0.5060838537009347	0.27190554845226267	0.45408367582248516	0.3986923240318629	0.45870502111924755	0.592219387743785
C3L-01155	0.34627462053832175	0.5226620445950306	0.4416309840560119	0.462100839350131	0.47311865911067175	0.38093249215090563
C3L-01157	0.39201907457522306	0.5559039936319204	0.39263417309232174	0.32504389865254374	0.3642264057257495	0.46088371898285857
C3N-01856	0.46820139380028525	0.4600508456592951	0.5086252979544036	0.6763580773076959	0.5184814683615164	0.45050333399481984
C3N-01196	0.6654369949757194	0.7172101739909802	0.5171667304643534	0.4545189844452328	0.4623866843201652	0.5085600330834258
C3L-01834	0.3771052403079002	0.46488611170358995	0.451170228949196	0.3585108541363966	0.48055103813735256	0.46514409719738486
C3L-00677	0.33771894520144724	0.8717415511641657	0.34879649271002494	0.5918497427454165	0.38845542928871607	0.5129373338017262
C3N-01857	0.5697744397788522	0.3345528919399466	0.3920408524027557	0.5171589402241935	0.3962151115616836	0.5697207632341175
C3N-02785	0.3628120482907257	0.30338904133149464	0.49711955172204686	0.6190994552758771	0.27414234249376734	0.5289458920399908
C3L-03387	0.43338560004337306	0.5065468254797838	0.4265556077755647	0.7771941615994261	0.38255061790925715	0.500417852871227
C3N-02770	0.43934740564509145	0.251800925286551	0.4785726219585043	0.42854141143064184	0.40118784816173536	0.501857712933403
C3L-02504	0.35275614505605996	0.5881251013698564	0.44177582475728266	0.47543474874985686	0.6775490536575868	0.4079309672714989
C3L-03727	0.42287885433205313	0.5479042153518573	0.44274128281801234	0.6754904037806708	0.27175488910338624	0.47587996991836223
C3N-01815	0.4295085468729931	0.5916542340712765	0.5217597030274215	0.40249258438603974	0.6316585190572064	0.5590762628092307
C3N-01518	0.3949305715432878	0.5957843050410228	0.5323106730589099	0.3849406345164699	0.6726565570527601	0.4576318599288069
C3L-01045	0.5087759679115827	0.44054964443916644	0.48013579925782235	0.4400703229636086	0.4430100230059442	0.5513911768556309
C3N-01515	0.415234979216826	0.4084136159973555	0.4665030938629405	0.5320752976669358	0.5335889402803706	0.6017831387841972
C3L-01327	0.3671911619582455	0.48022231137119004	0.47036484969594067	0.2802895286828449	0.7084160344580052	0.5028803931112654
C3N-01367	0.2898781851539772	0.2593066730458119	0.4456771342392085	0.565586028937008	0.6196262367585154	0.5655178397199105
C3N-01505	0.4386807476147468	0.2373681984463937	0.5945175753374203	0.2476283294988186	0.41153939958024305	0.4048107794536542
C3L-03260	0.2666368769005823	0.6672266160129838	0.4106541591189352	0.5024208245042938	0.7856878178871228	0.5222308399594688
C3L-03744	0.47930036287280053	0.3529060024149912	0.5746360825549955	0.6550645772365589	0.2981515971921322	0.5829144491574645
C3L-02955	0.4135372862286165	0.3220096182022214	0.4706794971697917	0.6404016272866548	0.8151697823321614	0.506444207464976
C3L-01040	0.4120695113011124	0.285607642840134	0.45016492922240486	0.3911632261793008	0.39871445681411133	0.5311303886741879
C3L-02642	0.35681583133742134	0.7973772487353395	0.44834817789648057	0.3894983444761688	0.5436139726194625	0.5422401004088147
C3N-00662	0.36217910780756996	0.44312244453736893	0.47721253210361125	0.37145302023404725	0.5034898894678235	0.44563323886900874
C3L-03728	0.5316187087607636	0.40786232190172983	0.47373298632918454	0.4756497136181739	0.27601436255657935	0.4031927264453966
C3N-02255	0.29278618137106355	0.4764794126629729	0.376994901892475	0.5488500474453812	0.4704424919720531	0.5375836388833819
BS_H1XPVS9A	0.5886428960292523	0.06930486048771645	0.7087502530637374	0.42227472933591526	0.36109378470234693	0.4007683775403306
BS_JRYJGYC4	0.4931018933400236	0.515547055113729	0.518746819864566	0.4122217040988498	0.3395430609443234	0.5584843831616317
