sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
C3N-03182	0.4960923543012928	0.8045999187507845	0.6972864970546228	0.552083608570833	0.5967506090160888	0.494791092865821
C3L-01149	0.4088691590095946	0.3561183682487216	0.3343728608767052	0.5930898788209321	0.6710482611497427	0.5313304908015225
C3L-01887	0.4827827263656437	0.5681215704652446	0.4384653113197135	0.7818613301309447	0.48900057584907247	0.5657212730731408
C3N-01814	0.4215616255626815	0.4639073970874901	0.5551807046131735	0.5550903789936307	0.5069265554113278	0.5576462783106888
C3N-00661	0.6369098348571226	0.3954653887153285	0.49496395567530976	0.717368219391017	0.4342780562365761	0.4578910385061834
C3N-01517	0.30021211698517314	0.5476378634651884	0.4491460193808427	0.5255463924682992	0.5665168667397977	0.467425789674382
C3L-01046	0.6193126782246486	0.4220222780475731	0.5033510595585345	0.6463829522235438	0.2496124899100821	0.49497508149602054
C3L-02465	0.7086125250799687	0.24918748675297558	0.6048005852611559	0.558802420854051	0.6575524123619473	0.46681397291479515
C3L-03392	0.3848588866269253	0.05566381916197912	0.5634171003784132	0.5823517105878973	0.49846095424860165	0.5752117226571759
C3L-01154	0.5636087888282965	0.19070896355573708	0.510000260474647	0.5707525758773323	0.5830163995678348	0.4334494977982082
C3L-02041	0.3722427997584732	0.9588101988917784	0.4323910869526202	0.6274800474071728	0.6994314353462476	0.4819903889156999
C3L-02900	0.20670079397835092	0.9407597030502871	0.29616060125268145	0.5554389174508129	0.4735961222870652	0.43232650077264906
C3N-01816	0.44503428560525315	0.19335796753055753	0.8248425787528066	0.6402155831300349	0.39016942949218214	0.4638619943231247
C3N-02181	0.5717353996331601	0.7221186572416769	0.5276933222355137	0.5977217843187427	0.7014374753250318	0.5193732427436306
C3N-02186	0.3485460029087171	0.5640042137881407	0.4457895248695657	0.5414268806712687	0.12466509432351656	0.44395356209797737
C3N-02190	0.6596365454559537	0.20030553182392816	0.7726380721909911	0.6915593963096123	0.39796298933965735	0.5220869725967178
C3N-02769	0.37691212958731213	0.21387493102834348	0.45257696821486665	0.5883711505759537	0.6584547186413545	0.5295726271869879
C3N-03180	0.3799723800352835	0.39121082866233753	0.5036329300058997	0.6209677562164169	0.4919249880015345	0.47676813363737236
C3N-03183	0.2840879320748882	0.3985869710271505	0.47017108726123186	0.3244412140059385	0.5810123446449605	0.5681868602280881
C3L-02704	0.3430291387145815	0.160593897722293	0.567334242868627	0.42265442969056366	0.42464883885716836	0.5448547192720876
C3N-03186	0.42308694732337443	0.4018101092181819	0.5310521911844922	0.47928753041549155	0.5991917024898987	0.6173912422601948
C3N-03188	0.5321218141263566	0.6153172613181036	0.521412024387384	0.39139955550133865	0.35291321197084624	0.47895000413092015
C3L-01156	0.5547508752402239	0.49654094434790275	0.4449296591778549	0.35831312432816675	0.6826337101943443	0.5296257929795927
C3L-03407	0.38984571724507355	0.3411438321977198	0.5851342930605213	0.4912267482581117	0.45649690899806467	0.49926385884583474
C3N-01369	0.7743427600828114	0.4019019093873418	0.605394504338637	0.45235507986487256	0.6259396895793274	0.5067670273847221
C3L-00104	0.13793670010687836	0.8112302979795744	0.3895198194343313	0.49545296011829476	0.2308962532804663	0.5674178456653172
C3L-02542	0.3168002629000668	0.8515001041541086	0.40910685329590063	0.42385244225451396	0.48949135188642673	0.522389283044306
C3L-02707	0.5739124335725198	0.441095842524311	0.4275699372701427	0.5043168884039003	0.6999285951373663	0.44798342781493217
C3L-02970	0.388055914312923	0.9114440533276783	0.40892265054448684	0.5704754618511008	0.40456035045153255	0.44829471138106447
C3L-00365	0.3767326107341192	0.9110834128378869	0.45583663962122056	0.3886904902932143	0.7483672559462182	0.49785983631770997
C3L-01043	0.3954200970999515	0.5482609507725007	0.4503310380166313	0.4011912373044298	0.5303318841686762	0.535881075205718
C3L-01146	0.6582737680319674	0.22394327383091658	0.5468714702198323	0.6372602190702105	0.3779946229315619	0.5363177935104267
C3L-03405	0.6565894389007176	0.41781998290494776	0.41248488234031616	0.4961321276561811	0.5767446316131196	0.4513787658274669
C3N-01852	0.785533957830002	0.2935303944817099	0.5743108752702626	0.5749236700130314	0.49586654890579035	0.45102476212601267
C3N-02188	0.25867378468165647	0.16878889044706752	0.4572780987676287	0.3788147048292532	0.4346261302078052	0.5021416464982755
C3L-01048	0.3401582225410124	0.8042860429580736	0.3584121985181061	0.5523609728151161	0.46866352183835797	0.5618154257745822
C3L-02705	0.7018084827897859	0.3559383354330874	0.4583573686798226	0.4096992077401824	0.5034462130767918	0.3979226799833278
C3L-03968	0.852757676556012	0.878781891877942	0.3494987674235587	0.6213437687872455	0.5202580674856667	0.5813891408944953
C3N-01192	0.41569094262751644	0.3475331727577477	0.6230645080230789	0.4837065473644435	0.7190642885262191	0.4523906646862046
C3N-01818	0.42223459475650943	0.761774227254293	0.5315478159719723	0.703586639590018	0.32477114865171164	0.527751205959465
C3L-03266	0.4058982829992503	0.5404979723007842	0.4994532006862547	0.520109566602044	0.5814148975936373	0.5194883866637836
C3N-02185	0.4059989311334034	0.811658159293453	0.5232812138099554	0.5928895001430178	0.29869204564883256	0.5458194123017337
C3L-03681	0.5214187417578142	0.045903901845295816	0.6191531025712862	0.43540582593149146	0.5475032216397071	0.48350141282984777
C3L-04084	0.6974288247586811	0.4130173728815072	0.45906551261184714	0.3977181111954075	0.504479228274297	0.4699957836877996
C3N-01366	0.39976423440483044	0.6330161802720111	0.37868989881802895	0.40919572118089814	0.4027442748348051	0.5349440763440855
C3N-02183	0.8573173017541719	0.32283179497448916	0.6171523492018394	0.44222799931978896	0.33348269459557855	0.33932470535324605
C3L-03748	0.5524219499381688	0.22950935109133275	0.5272450844431863	0.5651947797422067	0.6012725700221859	0.5366511131536992
C3N-01334	0.56537383413117	0.24051475421848958	0.5895985843311649	0.4006557006301308	0.7208819332981238	0.571624510378753
C3N-02788	0.47416365345669	0.9342818086743517	0.3970666593003753	0.6602505260733396	0.3597313066877703	0.3224211756911551
C3N-00665	0.38357141689654756	0.2869309141862188	0.5395027004320727	0.421616459311586	0.5398438745495917	0.5535599473570455
C3N-01368	0.33544099475451467	0.2753121560805646	0.4532027928728121	0.29602093964487447	0.6517756146299081	0.5191352633715869
C3N-02256	0.33373369857945756	0.8716787709725444	0.4889248472779877	0.43121879290709497	0.6232835120215678	0.5631495069846054
C3N-03070	0.4195917001034844	0.8765115513671782	0.3229059017048575	0.46378265326979173	0.5475161120062837	0.5668975192539957
C3L-01061	0.6080158692808976	0.1233951517312542	0.4990197110302263	0.5919770215224823	0.5469840020144977	0.5594509320775058
C3L-01155	0.3004782643382876	0.48467880867670277	0.4323278622405841	0.29314567880047626	0.5635715039693918	0.5071157674998669
C3L-01157	0.4559747121152822	0.5584181261604559	0.3877421636908283	0.1880907616654047	0.5128670838264966	0.44027665945559386
C3N-01856	0.528830787072757	0.4210611752312382	0.5358762651058742	0.44682670855064416	0.533331169180531	0.4162669846337475
C3N-01196	0.9080162300091345	0.8745188590836191	0.6659223079156221	0.3637109334216575	0.47522341916890354	0.6047291154186334
C3L-01834	0.34701544149387564	0.4287243507311332	0.4404999940734371	0.5405277281068069	0.3496637301415588	0.381785667517314
C3L-00677	0.369618751427838	0.9648989664718154	0.28476652675448366	0.3395562092573901	0.6705858148092698	0.4586873115643955
C3N-01857	0.6697609745314299	0.2204732655940585	0.39968301237810516	0.6010564448574219	0.2984388122078847	0.5741528881594778
C3N-02785	0.407790852948552	0.23604536234330567	0.5561220488975611	0.32414966839061515	0.7035038258932741	0.35569820433057686
C3L-03387	0.5862353546223261	0.5433342530150804	0.4425661642718258	0.5385470358006536	0.4447254866646341	0.5413280119875813
C3N-02770	0.5354778105470459	0.27061478071679385	0.4942458746538591	0.2803552094147302	0.646626871967481	0.6203266979934452
C3L-02504	0.35698016274244404	0.6325772579780047	0.4222250452190943	0.33662219760722817	0.2955401254908618	0.45973429533227433
C3L-03727	0.5413802839316333	0.6194821453705636	0.4517744614236132	0.32399269676819986	0.5653906155343604	0.5689901898136375
C3N-01815	0.457418629191612	0.6634767605890873	0.5561570709856414	0.582844117574989	0.4871719364015911	0.4992321590085034
C3N-01518	0.40826416157555756	0.6752500882063837	0.5614878701717358	0.49694240811863094	0.5643462910336624	0.4468641993051428
C3L-01045	0.6799021654389177	0.3982109849643146	0.533571680302563	0.712658413795172	0.29250143127417283	0.4425608568974726
C3N-01515	0.4590073298394906	0.36028403327946146	0.4660773694085361	0.2610714221738281	0.4707278085793541	0.46919153165151073
C3L-01327	0.3907788452696473	0.461753341239106	0.4940948640101576	0.5198342498677645	0.46185864705329005	0.5541878894066684
C3N-01367	0.25978811378293437	0.1442164542130569	0.41731454622947084	0.49456200501772574	0.5487111315348774	0.44140384075239963
C3N-01505	0.678095125389911	0.14705813195812992	0.7066845475764321	0.49870316125041425	0.7153099517040363	0.4547935868469379
C3L-03260	0.15812489992578938	0.7871789735494895	0.3662856208911952	0.6548023501746096	0.21577797287732403	0.5835849909465584
C3L-03744	0.6836899574231002	0.281150863234126	0.7200158708678143	0.4411554684165465	0.37296727036645677	0.4427792554849545
C3L-02955	0.41309772980719495	0.18776694556921875	0.49205006130010026	0.41092897781998994	0.3606908263611982	0.46751793296425315
C3L-01040	0.48280476145191553	0.17028524922856023	0.4447354751286358	0.48923717295196184	0.5548819783327666	0.5689234704545403
C3L-02642	0.3689894168417919	0.9251849792083261	0.45935497260381136	0.7087187991572249	0.6418887835689635	0.6250001099482393
C3N-00662	0.3755536303123509	0.42758749484850783	0.4768750204915719	0.6712365754902787	0.3043680386398231	0.6847487979895656
C3L-03728	0.7532062041396298	0.32939503147176363	0.5714129689633219	0.48791928461699036	0.6203020646748211	0.5402509571145033
C3N-02255	0.2397509117965493	0.4539266142329436	0.34733831766364115	0.5169893629683442	0.5554850314976844	0.5542917957658903
