Kids_First_Biospecimen_ID	FOXG1_expression_zscore	OLIG2_expression_zscore	TP73_AS1_expression_zscore	EGFR_expression_zscore	EZHIP_expression_zscore
BS_2JP7RBMB	-0.7610601388200983	0.6664652210993676	0.21273184267477677	0.14284972726319822	-0.3637842210933353
BS_2K01T8K6	-0.7355797545842988	0.8755618854080545	-0.10117739994265611	0.4101348194178013	0.9761085204519956
BS_2KD2NR56	-0.7610601388200983	-1.7852404655695808	-0.10948268421172216	-0.18947359138846354	-0.6168926414898218
BS_2T5PJAW8	0.7309425660058421	0.2518202497096494	-0.18836285166179564	-0.5936691472547868	-0.5633617473349105
BS_2WANPFBJ	-0.7610601388200983	0.37439032637742514	0.27814920753689204	0.10671109360708483	-0.39555690847319974
BS_30F3Z9FS	-0.7545957419994392	1.1231468639032627	1.2638048658687198	1.3622511472400298	3.926510458370202
BS_30VC3R2Q	-0.7481950348528906	0.8961083790997721	-0.29201958249059273	-0.7817328072883682	-0.3481044977912577
BS_30YWQ3FY	-0.7481950348528906	0.5897923792153194	-1.1523258546608885	1.388619540651212	0.9836074824231681
BS_31MBRWC4	-0.7418567746252391	0.43231122783354536	0.6595038064055272	-0.6868748417618856	3.164746483323348
BS_31XK6FNH	-0.7545957419994392	-1.7852404655695808	-0.0643141250422874	0.40517023338201513	-0.6168926414898218
BS_333KCNDP	-0.729362802641986	0.06453362448789941	0.4198634987602596	0.7738680067360344	2.3964720777800794
BS_399RPKC9	-0.7481950348528906	0.05400433459178681	-0.5756354141332255	-0.11468777218516701	1.4026251308264934
BS_3AC3SRWH	-0.2087455428539277	-0.5920792662721582	-1.257671010792255	-1.7906675681373756	-0.5458640582836457
BS_3J89DCN0	1.9309050731534605	-0.13356854332953252	0.1552706107682633	0.46127099719797243	1.4437192022762626
BS_3JQDQR52	-0.7610601388200983	-1.7852404655695808	0.11763049491661769	0.07147212649139596	-0.6168926414898218
BS_3MS8WVNR	1.4314691300007263	-0.8363463747683244	-0.4531769639806451	0.6133263852143539	-0.5988726248682193
BS_3XYJBBHQ	0.03969299705094979	-0.7625265965639114	-0.44549861793799894	-1.130188613371076	-0.5988726248682193
BS_3ZPJAK9A	-0.7545957419994392	-1.476937841084318	-1.8507911118874503	1.6873965316258797	-0.10043451009558674
BS_40MP5BWR	-0.7481950348528906	0.7325164698192198	0.3832510152268414	-0.6523831961830334	-0.4442862176808066
BS_45J79YTF	0.32361777901787436	1.051092021840179	-2.4185677872930125	-0.44332972389739617	0.1650639020382302
BS_472JTT53	-0.7610601388200983	1.2434581926224284	-0.8226912045961345	-0.8959931644703215	-0.4442862176808066
BS_49BQS7Z6	-0.7545957419994392	-0.3307929826892251	-0.460891330543103	0.1407479770329434	-0.5458640582836457
BS_49CJNZ06	-0.7545957419994392	0.058483365331426784	0.5807050335971998	0.10450250689743089	-0.07340420638391816
BS_49FQXT2E	0.7049391008076101	-0.07363596623471773	-0.8355888612208761	1.2680572106208814	-0.5458640582836457
BS_4B0BAVTX	-0.7545957419994392	0.1803727108092631	-0.030241574703367323	0.9842556464396435	-0.3637842210933353
BS_4BM3F6XJ	-0.015631179965144286	0.13136273763894654	0.24492701115458138	0.6494330906577632	-0.5810301482426811
BS_4C6B11E4	-0.7610601388200983	-0.10347373518574182	-0.004654276584831114	-1.1206468127841902	-0.241990658002001
BS_4FSWWNAK	-0.7610601388200983	0.9857831308548931	0.07539234467657313	0.08613551677779165	-0.4442862176808066
BS_4GNN7J8E	2.154253176906472	-0.12504435894286375	0.29776505988865976	-0.9967052239454027	1.2216867980725907
BS_4J9RWYRN	0.47078520867676193	-0.9109616273389932	-1.5301011148857668	-0.6461709259145502	-0.5113678395097593
BS_4KNBXM3C	-0.7418567746252391	-0.6390303185271732	-1.642498085285408	-0.2728055183511241	-0.007542521770785029
BS_4PPHAQXF	1.8372708969184184	0.7461223130292945	1.637780369177501	0.364498875680525	-0.47751644777790064
BS_4PWDGEB0	-0.05385788286448915	-0.1225123529298232	1.431093289991692	-0.1907983419347715	-0.3637842210933353
BS_4QW2S1Q8	-0.7545957419994392	-0.05195334297425081	-1.245165682164073	-0.021186299058439582	-0.4116547631647672
BS_4T0HQ9QF	-0.7610601388200983	0.36710055233540084	-0.8226912045961345	-0.8294379949916272	-0.12787437941727872
BS_4V42BXBT	1.3490867349356928	0.6822911195025648	0.34106347082407346	0.3604600547534925	-0.4278969951616612
BS_51RA1PGE	-0.7481950348528906	-0.25534587295169014	-0.7689774429862373	-0.9596644078248038	-0.39555690847319974
BS_52C576HH	1.8075527579386654	-0.7696628271575862	0.06419291803035457	-1.3466097108567638	-0.49436305045565887
BS_52MPKTJH	-0.2227777626596543	-0.2694199557145751	0.03204062590815186	-0.9521002225106224	0.15326583602226745
BS_54CFNJ16	-0.7610601388200983	1.4219881285881455	1.9695365867965584	-0.4340191722751123	0.1650639020382302
BS_58AJ8F56	-0.7610601388200983	0.6231237070289246	1.066388120929521	-0.005588753654325619	-0.25677438686244874
BS_58YXHGAJ	2.1034204434881354	1.0393116638312363	1.777685381579439	1.6929397483638733	-0.528533813800796
BS_5965SFPZ	-0.7545957419994392	0.0784002794525001	-0.790882808815784	0.07746469918199742	-0.49436305045565887
BS_596QRYFP	-0.7050733747804874	-0.0850648362131257	-0.4151388118167486	-0.7496745180269553	-0.528533813800796
BS_59ZJWJTF	0.5939311911905765	-1.6140888356419425	-0.6347235476272993	-0.1881512407538797	-0.6168926414898218
BS_5AK32KGB	1.0849120003896067	-1.7852404655695808	0.9083317498346797	-0.11051839205712621	-0.5988726248682193
BS_5CTVXVRX	-0.7610601388200983	-1.679137673231767	-1.6007322138705782	-0.8422723889436353	-0.6168926414898218
BS_5G5BD2MD	1.0353070657774577	0.015499419263391169	0.37551972317789006	-0.47297106939302413	-0.6168926414898218
BS_5GNQC2FF	-0.7610601388200983	-1.7424025369111038	-0.40016654338262436	-0.681660981375036	-0.6168926414898218
BS_5K95FX4C	1.8423700670901346	-0.01027974445249498	-0.5756354141332255	-0.9789250859884413	0.45762033418108794
BS_5KBXD2GQ	-0.7232047800407492	-0.6622261065396599	-0.8035324311122707	-0.5266149918811575	-0.06003885621267008
BS_5P1TN10Z	1.992984180484244	-1.530629396452073	0.5517212379070275	-1.2415093835707414	-0.5988726248682193
BS_5VPM0F36	-0.7418567746252391	0.5495744516581487	1.1390880149540636	-0.14580556797287217	-0.33255936604870856
BS_5YF9GK7D	-0.7610601388200983	-1.7852404655695808	-0.7351336466003877	-0.014907229365471878	-0.6168926414898218
BS_62SW4CC5	0.06568312358064797	-1.544902444178924	0.35367670842302407	0.6290198798910673	-0.49436305045565887
BS_65WPD3DA	2.084332459937337	1.2927842114848065	1.5075927942829004	2.12853973290832	3.9542937548661814
BS_67V4F080	0.8176934411956159	0.022681691327958924	-1.821053542208463	-0.4395912401777555	-0.4442862176808066
BS_68KX6A42	-0.7610601388200983	0.9887646125225836	1.7287340307205694	-0.16028517951556787	-0.3171465349036834
BS_6BGES4ZG	1.570810850969079	-1.5377201721143563	-0.8749001226244161	-0.4340191722751123	-0.5458640582836457
BS_6DCSD5Y6	-0.7545957419994392	-0.4424899765078183	-0.15165019434623472	-0.8821877912493978	0.2229281447551889
BS_6H4Q24WA	-0.7545957419994392	1.1207160155957723	0.5765956367320255	1.1092978177851793	1.8478314436702448
BS_6M2053M0	-0.7545957419994392	1.2271301700214987	1.1785526858891007	-0.474925387429697	-0.528533813800796
BS_6SY64H5J	-0.7610601388200983	-1.2533852501230653	-1.6637856678612861	1.0271108424362658	1.0569372053651298
BS_6VPKXXMR	1.101009430300975	-1.2262277488591646	-1.3612922314007956	-1.6409607157808823	-0.6168926414898218
BS_6VRG1XFB	1.3925278632910985	1.468865996432154	0.8196703801727626	-0.963476099779701	-0.37960088694365757
BS_6WP1FHTE	-0.2004694243058001	-0.011888137123455876	-0.6930432335750474	-0.39003914787490435	-0.4278969951616612
BS_7327SDAQ	-0.7050733747804874	0.6676203838352512	-0.3296622627814372	-0.6751955949898076	-0.46082511553607597
BS_75YRDXET	-0.7610601388200983	-0.10646558308395436	-1.1289447576058071	-1.1496547629929768	-0.5113678395097593
BS_77SBTNPN	-0.07384919927267009	-1.7580829643056803	1.109599308624107	0.4007614983124855	-0.528533813800796
BS_7AEF4D4G	-0.7545957419994392	0.38588147634932163	-0.44294711581280705	-1.0791881242892525	-0.19835007092982992
BS_7APCGCVF	-0.7610601388200983	-0.73739869959813	-1.0422759404066853	-0.9967052239454027	-0.5810301482426811
BS_7GJT4A6A	-0.7610601388200983	0.34366929295628434	0.14460391743480128	0.2922590834806861	-0.0336004782223691
BS_7GKWKGPH	1.0195718620702015	-1.3565840886116498	-0.33681721006512594	0.26472416415829575	-0.241990658002001
BS_7PVJ6Q3D	-0.7610601388200983	-0.23367939727236908	0.03394943957549937	-0.11409068638446268	-0.47751644777790064
BS_7WKNNRHK	0.9735508562732549	-1.6307055430925106	-0.14312974632169792	-0.8059653181202376	-0.6168926414898218
BS_7WM3MNZ0	-0.7610601388200983	1.1151846969514043	1.821365914774205	0.6600497913996034	-0.33255936604870856
BS_84VZX732	-0.7610601388200983	0.352825991986721	0.8925629995152399	-1.0571339587870963	-0.6168926414898218
BS_84XCR9GG	1.8308100716466018	0.6257644949335127	-0.3536341565214936	2.6456305092324857	-0.6168926414898218
BS_862NMAR7	-0.7545957419994392	1.1741309404055806	1.6284020782326758	0.9610939127392749	0.4374979412877505
BS_89R91NRQ	-0.5757889277721514	1.0940094730878396	1.1974654048768791	1.4556720520656135	-0.25677438686244874
BS_8E8JKP01	2.2759941066253666	-0.4147627532268862	0.9764025181445286	1.8027297346385343	-0.30186377139461035
BS_8ERBDF7D	1.8897388464598472	-1.2533852501230653	1.427827265502451	-0.3242795505192828	-0.5988726248682193
BS_8G9XDK15	-0.7545957419994392	0.9250170147221825	0.9416212022154367	-1.2876868238837857	2.0580377660674705
BS_8H3S44QP	-0.711061127030797	-0.6298763630636545	-0.531999214300211	0.9926897519076224	1.5616862653982468
BS_8MA5B8Y9	0.2687556402518136	-1.6435019310709484	-1.245165682164073	-1.330636702582039	-0.5810301482426811
BS_8PNA0V6R	0.41691178490426817	0.21495051317274166	-2.4185677872930125	0.09290887825349796	-0.22732663676154616
BS_8Q7NWJ22	-0.7610601388200983	1.431361367279317	1.7074974404405643	0.4136190138644782	-0.4278969951616612
BS_8RJSR61H	-0.7481950348528906	-0.7625265965639114	-3.027041810021299	-0.001485089433916212	-0.5633617473349105
BS_8YWYN7VH	-0.7610601388200983	0.9154451850183093	0.7346987149997671	-0.7907259890214234	-0.6168926414898218
BS_8ZD6J47V	-0.7610601388200983	0.7817987255450775	-0.6841623328373775	-1.1277914442193508	-0.3481044977912577
BS_8ZE4Z9G5	2.6418822626608782	-1.7797019287082836	0.9688567169472404	1.2215947633976727	-0.37960088694365757
BS_8ZS9F31R	-0.7610601388200983	-1.7074464021284788	-1.3702294424738226	-1.101929444917806	-0.6168926414898218
BS_8ZY4GST0	-0.7481950348528906	1.6828256509780302	-0.3755117668712341	0.6055739812034591	-0.4278969951616612
BS_91FSYZDH	-0.7418567746252391	-0.7634136379660565	-0.8130839165699705	-0.689495804544329	-0.6168926414898218
BS_91JG3WPD	-0.7610601388200983	-1.7852404655695808	-1.5700895361188096	0.22681575377145494	-0.6168926414898218
BS_91VYM11A	-0.7355797545842988	-1.364369087710796	-0.9253987515856044	0.5664669672602615	-0.47751644777790064
BS_93B03065	-0.19773398228453756	-0.28012093660151255	-0.6091396519860469	-0.6135087937383211	-0.6168926414898218
BS_96BNRT9G	0.5898834116148706	1.0833692742627161	0.9612761308997517	0.34598668483173	-0.528533813800796
BS_97M1E2DW	-0.7232047800407492	0.7059144638968932	-0.1178301274647802	0.3396032829722555	0.2229281447551889
BS_97PS4DTQ	-0.7610601388200983	-1.7852404655695808	-0.1452557230751845	0.20517233257094947	-0.6168926414898218
BS_989GRHJC	0.03969299705094979	-1.7852404655695808	0.5793363753494211	-0.05286931847936258	-0.6168926414898218
BS_9A1YTHFF	-0.7050733747804874	0.3129532438246985	1.1833012967250263	1.327809175848863	3.427488664172523
BS_9B0A62MT	-0.7610601388200983	-0.5097360490396475	-0.08264246970897858	0.5001080162950244	2.920033983057034
BS_9CA93S6D	-0.7418567746252391	-0.16085490635162994	-0.8551270251972473	0.35858841949558945	0.6919255289600493
BS_9FHEFJNP	1.1572912560494437	-1.3802735514787108	1.002014085134909	1.3104677931360067	-0.6168926414898218
BS_9FX3YREK	-0.7545957419994392	0.6759745320484468	0.9481989821449354	0.7574160030326852	0.8027504897725106
BS_9GJ3DB1H	1.5159928294739826	0.8866631680219303	0.5875312899324199	1.2619217307588049	3.8140466802870807
BS_9TXEDSWB	-0.7610601388200983	-0.692649982598471	-0.8749001226244161	-0.9808794040251141	-0.12787437941727872
BS_9XKZY5PR	-0.7545957419994392	-1.7852404655695808	1.0633305877466483	0.35514457400928556	-0.6168926414898218
BS_9XVACXP0	1.5393825835544919	-1.6884148606862053	-0.6665431343945926	-1.6266008293796075	-0.37960088694365757
BS_9Y1K14Q5	1.7996535984276416	-0.037551976905515753	-0.00856496282689157	0.9988220706603042	-0.6168926414898218
BS_9ZJT0CP0	-0.7610601388200983	0.22134324715582396	-0.5455115564720652	-0.07913089980851315	0.20000382943332468
BS_A0DYVX9J	0.5241355320207095	0.2713873048999233	-3.412500360657105	-1.200720149816622	-0.5458640582836457
BS_A6NXR7RC	-0.6265699637548804	-0.2738230243859647	0.43039037469796604	0.4193892996503928	-0.47751644777790064
BS_A7Q8G0Y1	-0.7418567746252391	0.3326273499518161	0.4198634987602596	0.4324903607105833	0.3546950973212908
BS_A7Y1Y314	0.29485017281150666	0.448946216534203	0.18859912544569554	0.3770922582648278	0.08081630591824075
BS_A8XW5S0W	-0.6480484990961939	1.1624790789824204	0.5503282324956649	-0.7743222121590063	2.290535638855773
BS_AB5PEQTJ	0.338136070795968	1.2718400868959083	-0.04218673223747866	0.7745749679057379	4.413288885049276
BS_AF828R76	-0.7545957419994392	-1.094327576663613	-0.5923022066996955	-0.9673078007079045	0.18843192598130276
BS_AWH9757B	1.0085817954883485	0.6299202869327497	-0.9356872697544307	0.8324573743837116	-0.3637842210933353
BS_AYSXRQWY	-0.42789579793903	0.6171357234785241	0.21615064388493752	1.3361231842442838	-0.37960088694365757
BS_AZQM1JJH	-0.6932609308117361	0.5170922337429184	0.8006317560555003	1.3162100416117846	3.957193670183022
BS_B1C6GZ84	-0.7545957419994392	0.8363710681479013	-0.10532479883659805	-0.23100103892127616	-0.241990658002001
BS_B1HF89ES	-0.7610601388200983	1.4090964736532732	0.9945851602522903	0.6405724706636227	-0.6168926414898218
BS_B3HW5NXV	-0.7610601388200983	-0.07158296856553308	-0.43531627710927906	-0.935362072142285	-0.3637842210933353
BS_B3MQFFYP	-0.7610601388200983	-0.39016452548523484	-0.9425822181775676	-0.7313723334607531	-0.5810301482426811
BS_B4R7X1KE	2.2057311836871802	-1.670012577686751	1.2977673915071535	1.6120620083982748	-0.1840338167050192
BS_B57327NA	-0.4317977106907324	0.3120539179431241	0.14638651141941733	0.9681741290853958	-0.5810301482426811
BS_BBAEMXRD	1.820874657074597	-0.9669135947514226	1.4171676638455848	0.6388724702430177	-0.5633617473349105
BS_BBQ6BHGN	-0.7610601388200983	0.9020649264413027	0.364634482932176	0.7191750966995762	-0.6168926414898218
BS_BFFK7M53	-0.7610601388200983	-1.7852404655695808	0.4645117469651316	0.12155482876089575	-0.6168926414898218
BS_BK0HGRXM	-0.6265699637548804	0.5348642124163151	0.14994591278696454	2.04545858034321	5.026496294252971
BS_BKTREQVQ	-0.7610601388200983	1.0504781796926337	1.0220107558626945	1.0024510280317227	1.8385203859955803
BS_BMMY0H73	-0.7418567746252391	0.5092082429547136	1.4537756191193119	-0.061148469814092166	-0.3171465349036834
BS_BWBDH9GM	-0.7610601388200983	0.26903080476591484	-0.38041323932200694	-0.7411702973598521	-0.3171465349036834
BS_BYCX6VK1	1.6060781435008762	0.5984679314815414	1.2556573209285458	-1.1496547629929768	-0.5113678395097593
BS_BYZBK75T	-0.7418567746252391	-0.6093093055502373	-0.3657524338364294	-0.34855908430746907	0.005347189073132636
BS_C3NW374Q	0.6208068745385892	-1.6931120899293801	-0.6233037601378991	-0.8619572857129251	-0.6168926414898218
BS_C41DJZ1F	-0.31074562200844197	0.16534813826114242	0.4092688007887587	-1.0378393371534504	0.18843192598130276
BS_C6ZZ3FY5	1.6877322307993115	-1.1868743776686816	-0.5428001909942056	0.03200644223981963	-0.5458640582836457
BS_C83TK159	-0.729362802641986	1.138329648556623	0.9656121724094322	0.37556806194850834	0.09309429686834973
BS_CF63VG3S	-0.7545957419994392	1.5509697013771573	0.9328096993386974	-0.04849186997384074	3.070318400072717
BS_CFD3WHAY	0.8719780487686332	0.9555009162898503	0.7458727746857853	-0.514119325521752	-0.6168926414898218
BS_CG1RG607	-0.7545957419994392	-1.6521992699285952	-0.6636248678083498	0.4533590590855166	1.5287581450238321
BS_CS091RPM	0.9147279922083141	-1.7742179595997918	-0.8749001226244161	0.9384443773060004	-0.6168926414898218
BS_CVEDJGHZ	-0.17890175007363301	-0.264326680262554	0.8605644929527222	0.8227652541128869	3.309185619466742
BS_CX2EPMNP	-0.7610601388200983	0.9933961656516249	0.4791291124541474	-0.16538965731491861	-0.528533813800796
BS_CXAQDK7S	-0.7610601388200983	0.4784162353926902	0.639825357101939	1.7678304419915376	-0.4442862176808066
BS_CXVGG342	1.7201784621845528	-1.127469409693789	-0.22814969863744278	-0.7998313547070204	-0.6168926414898218
BS_CZPQ493E	0.12478444216801562	-0.7814579526348031	-1.053324869698118	0.23017522590246575	0.31182926821961054
BS_D29RPBSZ	-0.7610601388200983	0.046803479158148045	-0.04819200777240657	-0.31872866939120464	0.005347189073132636
BS_D2MXJVAW	-0.7481950348528906	1.2647804648132583	0.9261699482328423	0.9955666136958009	-0.07340420638391816
BS_D4VNDNQA	1.1281657877753146	-0.13528915787442986	0.018616528586857074	-0.878776862843299	-0.49436305045565887
BS_D6J2BGDJ	0.14603329162387346	1.195808453279224	1.1632643220596457	0.5512742267964198	0.36525487492770864
BS_D7XRFE0R	-0.7610601388200983	0.9721259556468	1.8500654702604784	0.33896186170896014	0.31182926821961054
BS_DB75RPCD	-0.011519352819983036	-1.7580829643056803	1.1594199186961445	-0.3132196821048264	-0.6168926414898218
BS_DFGS950G	-0.18422691530042593	0.6303559392080901	-0.8749001226244161	-0.9280443431789571	-0.49436305045565887
BS_DK87G2MP	-0.7610601388200983	1.0901146960664616	-0.12201979288976116	0.979334851275606	1.8478314436702448
BS_DNZVP92S	-0.6932609308117361	-1.3802735514787108	-0.5159296129074721	0.41506586736230067	-0.46082511553607597
BS_DQJ933JK	-0.7610601388200983	1.1735294863212744	-3.5083202464898746	0.6164044388445631	-0.5810301482426811
BS_DR079H0D	-0.7610601388200983	0.6633958148419026	0.6994413168851785	1.4075663467075117	3.712468839684241
BS_DRY58DTF	-0.7545957419994392	-1.763409496455961	-0.3633216236528169	-0.4690780609616145	-0.5988726248682193
BS_DS438CXE	0.0889198914436904	-0.1724008977096596	0.062318908950299845	0.914777963435835	-0.5988726248682193
BS_DSPVSM7D	-0.7610601388200983	0.1945261505679358	0.26990636927669903	2.727716751982503	0.09309429686834973
BS_DVQ6Q5C1	-0.7610601388200983	-1.7852404655695808	0.12847301412908674	0.15409577480418626	-0.6168926414898218
BS_DXXVE0V1	-0.7610601388200983	-1.7852404655695808	0.8524666225411509	-0.3635241555219145	-0.6168926414898218
BS_DZNXFPH1	-0.7610601388200983	-0.5817353056508164	0.24492701115458138	0.020681723305426673	-0.30186377139461035
BS_E60JZ9Z3	-0.7481950348528906	0.2541079215126283	0.49073016790346	-0.30542113195668	-0.528533813800796
BS_E7HGJS7W	-0.5757889277721514	-0.1202713096929932	-1.2914910776737092	-1.6361426299664932	-0.6168926414898218
BS_E7NVYA6G	-0.4087302039555268	-1.516713212569499	-0.9704547971365919	0.6612887235510572	-0.07340420638391816
BS_E9G2SWSR	1.5418260016707281	0.6174329432757587	1.3267026152784578	-1.2471243139552692	-0.25677438686244874
BS_EB0XRBT9	-0.15291162354393484	0.884322600079238	0.4542017270502204	0.16639147290405884	0.5069693475034024
BS_ECNBQ2RA	0.750894269809502	-0.3271323445348824	-0.3272841816876356	-1.7615825512177896	-0.15573641710230246
BS_ED8G98XT	1.381816870206321	0.33854363270508914	0.10488986723597751	-1.3212180254416221	-0.3171465349036834
BS_EDJ5TV0P	-0.43572320009756066	-0.8106365163543465	-0.24162881336585104	-1.139856799093878	-0.5113678395097593
BS_ENEYB4TG	-0.7545957419994392	0.8270702906715466	0.37551972317789006	0.6106776831220693	0.5925441673752851
BS_ENX83H9Z	-0.12792136873179336	0.03317817313814059	-3.194855970546342	-0.18947359138846354	-0.6168926414898218
BS_EXPJQZTH	1.2303355781110492	-1.670012577686751	-0.18836285166179564	-0.18354178794891185	-0.6168926414898218
BS_EZ3147MX	-0.7232047800407492	1.6432957155598082	2.0341006425355856	1.405559695902667	-0.25677438686244874
BS_F0JB4EAK	-0.7610601388200983	0.7877930927668713	0.7886197027191673	0.40458393828972317	2.106986603335035
BS_F21R36MM	-0.7545957419994392	-0.9720556023311269	-0.6063214117250876	0.15492196317836573	-0.007542521770785029
BS_F5JCJM6S	-0.7481950348528906	0.8627546322798686	0.38170766195562056	-0.7817328072883682	-0.46082511553607597
BS_F65GWS21	-0.7610601388200983	1.0372189800126153	0.6358612504259133	-1.3864343512752297	1.5886762840054547
BS_F9Y4Z92G	1.1043287668901276	0.4516543389634121	-0.2081359490889649	1.5056850194117026	-0.2127804000958394
BS_FCDAH728	-0.7545957419994392	1.2531200385740084	1.9187873652727314	0.2511001835299055	-0.3481044977912577
BS_FEV5A0HN	1.0695708738595031	0.9440525076224754	0.744634955440453	-0.9172034901925021	0.08081630591824075
BS_FGJH1X0S	1.800031934759936	-1.7475804194779012	0.32835273863409314	-0.25304660918947885	-0.3637842210933353
BS_FH4TA0XM	-0.7610601388200983	-1.6745564262835861	0.23820126439740777	-0.14331643563527155	-0.6168926414898218
BS_FJ2H219D	-0.48903805258237754	0.46245510534414563	-1.1601940169910778	-1.1350066991854653	-0.49436305045565887
BS_FKASA3MN	1.8713618646563583	-1.64783361333701	0.11581643760107099	-0.358501630999733	-0.241990658002001
BS_FN07P04C	1.041414912585541	0.6367066389639067	0.8777839465191103	-1.5086835169693422	0.4068888172201705
BS_FQ5VYCBD	1.5717073138134683	0.34123438810212414	0.94052234297656645	-0.43865960335612286	-0.4278969951616612
